date,close,volume,open,high,low
2/4/2013,259.98,3723293,262.78,264.684,259.07
2/1/2013,265,6112456,268.93,268.93,262.8
1/31/2013,265.5,6769474,271.04,275.94,263.6991
1/30/2013,272.764,13062990,283,284.2,267.11
1/29/2013,260.35,9831883,275.35,275.46,258.35
1/28/2013,276.04,4317763,283.78,284.48,274.4
1/25/2013,283.99,4957365,275,284.72,274.4
1/24/2013,273.62,3411246,269.37,276.65,269.37
1/23/2013,268.11,2498471,270.57,271.09,266.65
1/22/2013,270.19,2135542,271.62,272.1,269.23
1/18/2013,272.12,2940348,270.83,274.5,269.6
1/17/2013,270.48,1883293,271.5,271.97,269.21
1/16/2013,268.93,2062629,270.53,271.24,267.83
1/15/2013,271.9,2326204,270.68,272.73,269.3
1/14/2013,272.73,4260740,268,274.26,267.54
1/11/2013,267.94,2413064,265.1,268.43,264.11
1/10/2013,265.34,2863098,268.54,268.74,262.3
1/9/2013,266.35,2262402,268.17,269.5,265.401
1/8/2013,266.38,3008773,267.07,268.98,263.567
1/7/2013,268.4592,4909389,262.97,269.725,262.67
1/4/2013,259.15,1874011,257.58,259.8,256.65
1/3/2013,258.48,2750470,257.27,260.88,256.37
1/2/2013,257.31,3270560,256.08,258.0999,253.26
12/31/2012,250.87,3418645,243.75,252.41,242.75
12/28/2012,245.18,1856145,245.85,247.44,245.05
12/27/2012,248.31,3638544,248.28,249.35,242.86
12/26/2012,248.6314,4150607,257.15,257.42,248.04
12/24/2012,258.62,986435,257.3,259.5,256.96
12/21/2012,256.92,4702802,257.82,258.38,255.74
12/20/2012,261.5,2544960,258.36,262.41,256.54
12/19/2012,257.99,2299965,261.3,261.6699,257.68
12/18/2012,260.4,4960511,254.57,263.11,254.57
12/17/2012,253.86,2276362,249.81,254,249.26
12/14/2012,249.19,2526888,250.11,251.9,247.79
12/13/2012,251.25,2458812,251.11,254.54,250.02
12/12/2012,251.76,2627923,251.07,254.36,250.06
12/11/2012,250.69,4184143,248.5,253.48,246.65
12/10/2012,247.77,3502674,253.1,254.78,247.3
12/7/2012,253.2681,2168034,254.14,255.21,252.01
12/6/2012,253.37,3557422,253,255.17,251.51
12/5/2012,253.96,2850124,252.44,255.55,250.38
12/4/2012,252.4881,3106174,249.94,253,248.66
12/3/2012,250.3291,2986413,252.54,254.16,250
11/30/2012,252.05,3797316,250.38,252.65,248.27
11/29/2012,251.27,5302207,248.05,252.48,247.5
11/28/2012,247.11,2743396,242.45,247.23,241.504
11/27/2012,243.4017,3048476,243.22,245.67,241.54
11/26/2012,243.62,4170560,240.39,244.319,238
11/23/2012,239.88,1776744,239.89,240,236.48
11/21/2012,238.03,2956963,233.84,238.67,232.75
11/20/2012,233.78,2770601,230,233.82,229.5
11/19/2012,229.71,3590226,228.32,232.5,227.45
11/16/2012,225.23,4352150,221.31,226.25,218.64
11/15/2012,220.599,3404272,222.3,225.16,218.18
11/14/2012,222.95,3033730,226.5,227.41,222.51
11/13/2012,226.6,2629032,225.12,227.9,224.71
11/12/2012,226.47,2128605,226.59,229.2199,225.41
11/9/2012,226.31,3091957,226.26,230.97,224.6002
11/8/2012,227.35,2981067,232.22,233.45,227.1
11/7/2012,232.0608,3624145,235.65,235.66,229.42
11/6/2012,237.56,2661279,235.41,237.75,234.45
11/5/2012,234.33,1845871,232.04,234.83,230.11
11/2/2012,232.4224,3374447,234.01,237.4,232.11
11/1/2012,232.14,3902669,234.23,234.55,231.34
10/31/2012,232.8931,4797436,236.32,238.7,230.5
10/26/2012,238.24,9999999,228.6,238.71,226.69
10/25/2012,222.92,6628284,230.92,230.92,222.92
10/24/2012,228.49,3677248,235.88,235.94,227.9501
10/23/2012,234.31,4430513,231.05,236.5,230.01
10/22/2012,233.78,4499738,238.81,238.95,232.32
10/19/2012,240,4394082,245.16,246.82,238.94
10/18/2012,244.85,5304851,247.77,250.91,242.7
10/17/2012,247.49,3302418,243.37,248.7999,243.3
10/16/2012,243.94,2203438,244.87,245.77,242.08
10/15/2012,244.18,2959601,242.85,244.776,238.51
10/12/2012,242.36,2203001,243.18,245.46,241.91
10/11/2012,244.22,3447282,248,249.3,241.89
10/10/2012,244.99,3945652,252,252.46,244.01
10/9/2012,250.96,3494556,258.67,259.35,250.73
10/8/2012,259.06,1761384,257.67,259.8,255.56
10/5/2012,258.51,2806462,261.2,261.9,257.49
10/4/2012,260.47,2710352,256.01,261.52,255.87
10/3/2012,255.92,2744311,251.21,256.1,249.56
10/2/2012,250.6,2168209,252.8,253.15,249.03
10/1/2012,252.01,2581202,255.4,256.16,250.49
9/28/2012,254.32,2455510,256.14,257,253.2
9/27/2012,256.59,3390611,250.54,257.4,250.52
9/26/2012,249.67,2919761,252.4,254.61,248.23
9/25/2012,252.46,4404160,256.33,258.95,251.03
9/24/2012,254.805,2704946,255.22,255.6,253
9/21/2012,257.47,6055714,261.74,262,256.74
9/20/2012,260.81,2912819,260.03,260.87,258
9/19/2012,261.68,2636414,259.45,262.84,258.53
9/18/2012,258.75,2213652,258.48,260.5,257
9/17/2012,258,2306015,261.25,261.25,257
9/14/2012,261.27,3666093,261.4,264.11,259.77
9/13/2012,260.24,3525455,254.94,262,253.8
9/12/2012,255.63,2272915,256.5,257.78,253.5
9/11/2012,255.67,2523473,257.6,257.6,254.26
9/10/2012,257.09,2567021,259,260,256.82
9/7/2012,259.14,5028340,253.85,259.42,253.52
9/6/2012,251.38,5360206,248.23,252.7,247.2
9/5/2012,246.22,2652016,247.61,248.61,245.3
9/4/2012,247.88,3945578,248.27,251,244.66
8/31/2012,248.27,3346917,248.07,249.45,245.5001
8/30/2012,246.22,3647476,246.99,250,245.25
8/29/2012,247.12,1772104,246.78,247.61,244.59
8/28/2012,246.11,2741432,243.97,246.7799,243
8/27/2012,243.92,2929130,245.79,247.5,243.12
8/24/2012,245.74,3698385,241.68,246.87,241.36
8/23/2012,241.198,2452860,242.14,243.48,239.02
8/22/2012,243.1,2471901,239.4,244.9,238.8
8/21/2012,239.45,2571467,240.88,243.85,238.55
8/20/2012,240.35,1889892,241.374,241.65,238.2
8/17/2012,241.17,3085590,240.6,243.35,240.47
8/16/2012,241.55,4312012,237.72,242.825,236.2
8/15/2012,237.42,3262622,232.26,238.14,232.25
8/14/2012,233.19,2750998,234.71,236.72,232.6207
8/13/2012,232.44,1996778,232.23,234.3676,231
8/10/2012,232.75,1852103,233.08,234.85,231.43
8/9/2012,234.06,1530403,233.93,235.99,233.5
8/8/2012,234.38,1534128,235.29,236.45,233.592
8/7/2012,236.56,2057526,234.13,238,233.25
8/6/2012,233.99,1843686,235.56,235.74,233.81
8/3/2012,234.97,2824766,234.03,236.49,233.03
8/2/2012,230.81,3047541,230.56,234.34,228.66
8/1/2012,232.09,2543393,234.14,234.38,230.7001
7/31/2012,233.3,3449785,235.1,236.3,231.61
7/30/2012,236.09,3736079,237,240.74,234.07
7/27/2012,237.32,11310310,225.25,238.34,224.5
7/26/2012,220.01,6802090,220,221.45,214.95
7/25/2012,217.05,3645732,222,222.5,215.91
7/24/2012,223.04,5004514,226.27,226.61,221.23
7/23/2012,226.01,5509538,224.72,226.58,221.54
7/20/2012,228.29,4169433,225.36,229.39,225.295
7/19/2012,226.17,5446631,220.73,227.5,220.69
7/18/2012,217.47,2079354,216.15,218.67,215.71
7/17/2012,216.93,1986954,217.45,217.94,213.96
7/16/2012,216.01,2004155,216.6,218.31,214.46
7/13/2012,218.39,2221829,215.63,219.31,213.88
7/12/2012,215.36,2611543,216.61,217.3,212.61
7/11/2012,218.37,2732920,218.95,221.74,215.34
7/10/2012,219.5,2981599,226.25,227.14,218.28
7/9/2012,225.05,1921126,225,226,223.45
7/6/2012,225.05,3202530,226.35,228.9,224.18
7/5/2012,227.06,2681550,228.62,230.5,226.53
7/3/2012,229.53,1335952,229.14,229.53,227.59
7/2/2012,229.32,2327844,229.3,229.34,226.34
6/29/2012,228.35,3613774,224.7,228.35,223.71
6/28/2012,221.31,2993786,223.92,224.62,218.75
6/27/2012,225.62,2795230,225.01,227.5,223.3
6/26/2012,225.61,3751433,221.45,226.39,221.45
6/25/2012,220.07,2382265,220.3,221.59,218
6/22/2012,222.16,2175977,221.83,222.51,219.35
6/21/2012,220.575,2840930,223.84,226.03,220.52
6/20/2012,223.02,2443332,224.51,224.74,220.84
6/19/2012,224.03,2716419,223.26,225.2,221.66
6/18/2012,222.66,3368746,217.28,223.76,216.73
6/15/2012,218.35,3784618,215.29,219.33,214.46
6/14/2012,214.45,3060773,215.26,216.5,212.56
6/13/2012,214.73,2326029,215.52,217.38,213.52
6/12/2012,216.42,2833255,217.65,218,214.5222
6/11/2012,216.5,3749085,217.49,220.87,215.2
6/8/2012,218.48,2876704,218.61,219.42,216.66
6/7/2012,218.8,3503616,219.65,221.49,218.11
6/6/2012,217.64,2707433,214.63,218.4,214.52
6/5/2012,213.21,3540391,213.85,216.86,211.16
6/4/2012,214.57,4296582,207.4,215.35,206.37
6/1/2012,208.22,3951418,208.44,211.23,207.3
5/31/2012,212.91,4941911,209.48,213.7878,207.11
5/30/2012,209.23,4078181,212.14,212.98,207.752
5/29/2012,214.75,2693388,214.3,216.55,212.29
5/25/2012,212.89,2171015,214.99,215.98,212.22
5/24/2012,215.24,3141096,216.98,217.66,212.7
5/23/2012,217.28,4237216,214.71,217.55,211.18
5/22/2012,215.33,3731644,218.31,218.87,213.96
5/21/2012,218.11,3576271,214.03,219.98,212.82
5/18/2012,213.85,5229857,219.41,219.63,212.81
5/17/2012,218.36,4503740,225.05,226,218.09
5/16/2012,224.06,5259011,225,228,222.5
5/15/2012,224.39,5711808,226.5,230.61,223
5/14/2012,222.93,3095861,225.6,227.29,222.51
5/11/2012,227.68,4193074,225.95,230.68,225.73
5/10/2012,226.69,4636848,223.91,229.08,221.95
5/9/2012,222.98,3711771,220.59,225.78,220.16
5/8/2012,223.9,4522150,223.15,225.39,218.2
5/7/2012,225.16,3311640,222.36,226.8675,222.29
5/4/2012,223.99,4584678,227.8,229.7199,223.74
5/3/2012,229.45,4051644,229.74,232.53,228.03
5/2/2012,230.25,4592579,227.82,231.44,227.4
5/1/2012,230.04,6754088,229.4,232.97,228.4
4/30/2012,231.9,9749924,223.95,233.84,223.05
4/27/2012,226.85,22084430,224.83,228.69,220.22
4/26/2012,195.99,9656121,193.57,196.36,193.02
4/25/2012,194.42,3951849,191.67,194.8,191.6
4/24/2012,190.33,3373838,188.68,190.7,186.51
4/23/2012,188.24,3478985,188.99,188.99,185.51
4/20/2012,189.98,3241871,192.34,193.48,189.8
4/19/2012,191.1,4002387,192.93,194.55,189.75
4/18/2012,191.07,3996223,188.82,193.45,188.74
4/17/2012,188.39,2804340,187.21,190.04,186.87
4/16/2012,185.5,4044271,189.01,189.47,183.65
4/13/2012,188.46,3431103,189.9,189.94,186.26
4/12/2012,190.69,4026625,188.06,192.26,185.61
4/11/2012,187.97,4337488,189.63,191.97,186.79
4/10/2012,186.98,4454534,192.75,193.52,186.57
4/9/2012,191.87,3131248,192.02,194.2,190.5
4/5/2012,194.39,3210254,193.55,196.03,193.55
4/4/2012,193.99,5453588,196.95,197.68,192.36
4/3/2012,199.66,5000570,198.24,202.39,197.5
4/2/2012,198.05,6429515,198.02,199.9,197
3/30/2012,202.51,4436171,205.02,206.85,201.87
3/29/2012,204.61,5707035,201.28,205.31,200.63
3/28/2012,201.16,6244697,206.14,207,200.31
3/27/2012,205.44,9586249,203.59,209.85,202.88
3/26/2012,202.87,7610868,196.48,202.97,195.5
3/23/2012,195.04,5983666,192.01,196.2,191.8
3/22/2012,192.4,3738879,190.54,194.06,190.26
3/21/2012,191.73,4213108,192.5,194.28,191.26
3/20/2012,192.33,9117999,184.88,194.41,182.88
3/19/2012,185.52,3903327,183.45,186.68,183
3/16/2012,185.05,4924986,183.28,185.68,182.35
3/15/2012,184.43,4158918,182.02,184.43,180.3
3/14/2012,182.26,3694639,183.65,184.3199,181.14
3/13/2012,184.59,4405691,183.92,184.87,180.77
3/12/2012,183.39,2586637,184.13,185.4,182.2
3/9/2012,184.32,4510556,186.79,187.2,183.44
3/8/2012,187.64,4221035,184.17,188.38,183.8
3/7/2012,183.77,4950883,182.65,185.5,182.4
3/6/2012,181.09,5598918,178.68,183.5,178.04
3/5/2012,180.26,4681218,179,181.82,178.18
3/2/2012,179.3,3656411,179.48,181.84,178.918
3/1/2012,180.04,4935241,179.89,180.49,176.58
2/29/2012,179.69,5300043,183.89,184,179.01
2/28/2012,183.8,5763267,178.9,184.29,177.95
2/27/2012,178.53,3701400,177.54,179.19,176.5
2/24/2012,179.13,3665803,179.7,180.74,178.37
2/23/2012,178.89,5151985,179.64,180.75,176.96
2/22/2012,180.58,5770312,181.95,182.99,180.29
2/21/2012,182.26,6753842,182.65,184.75,180.5768
2/17/2012,182.5,7410336,180.09,183.41,179.36
2/16/2012,179.93,12557990,177.79,181.68,175.14
2/15/2012,184.47,7777578,191.29,191.54,183.26
2/14/2012,191.3,9521916,191.08,193.57,186.1
2/13/2012,191.59,6069024,187.17,192.4993,185.68
2/10/2012,185.54,5799968,183.42,187.63,182.52
2/9/2012,184.98,7185474,184.5,185.69,181.76
2/8/2012,185.48,5474844,184.95,186.49,182.91
2/7/2012,184.19,5103246,182.65,184.94,182.06
2/6/2012,183.14,5308669,186.28,186.56,182.9201
2/3/2012,187.68,8114241,182.83,187.9,181.89
2/2/2012,181.72,8735779,179.65,181.9362,176.8
2/1/2012,179.46,21328100,173.81,179.95,172
1/31/2012,194.44,12455530,194,195.63,189.7
1/30/2012,192.15,5422335,193.68,195,190.13
1/27/2012,195.37,4655535,193.09,196.5,192.33
1/26/2012,193.316,5870694,189.3,194.85,188.73
1/25/2012,187.8,4305522,186.99,188.17,184.61
1/24/2012,187,4651311,185,188.41,183.82
1/23/2012,186.09,4578559,190.79,191.73,185.23
1/20/2012,190.93,5608462,190.71,192.9,189.04
1/19/2012,194.45,7085029,190.88,195.94,190.36
1/18/2012,189.44,7454763,181.94,190.25,181.12
1/17/2012,181.66,5643053,180.15,183.3,178.51
1/13/2012,178.42,4750647,175.81,178.8,173.5
1/12/2012,175.93,5381574,179.42,179.49,175.75
1/11/2012,178.9,3102437,179.64,180.77,178.19
1/10/2012,179.34,3984021,181.1,182.4,177.1
1/9/2012,178.56,5055642,182.76,184.37,177
1/6/2012,182.61,7001791,178.07,184.65,177.5
1/5/2012,177.61,3803253,175.94,178.25,174.05
1/4/2012,177.51,4191716,179.21,180.5,176.065
1/3/2012,179.03,5101861,175.89,179.475,175.55
12/30/2011,173.1,4279069,173.36,175.17,172.49
12/29/2011,173.86,8203309,169.62,174.55,166.97
12/28/2011,173.89,3652601,176.39,176.65,172.28
12/27/2011,176.27,2949434,177.73,178.5947,176.16
12/23/2011,177.28,3495273,179.22,179.68,175.6
12/22/2011,179.03,4692289,175.09,179.67,174.21
12/21/2011,174.35,8062630,181.92,183.5,172.49
12/20/2011,182.52,4564897,182.69,183.17,180.54
12/19/2011,179.33,4502173,182,183.17,179
12/16/2011,181.26,6661179,182.42,184.41,180.31
12/15/2011,181.26,7241426,182.05,184.799,179.53
12/14/2011,180.21,11594230,179,180.75,170.25
12/13/2011,180.51,9279874,188.56,189.68,178.5
12/12/2011,189.52,4340029,190.03,191.15,187.63
12/9/2011,193.03,5156247,191.21,193.95,188.4
12/8/2011,190.48,4358296,193.57,195.89,190.08
12/7/2011,195.32,6423277,191.03,196.71,189.12
12/6/2011,191.99,5201117,195.98,198.32,190.11
12/5/2011,196.24,5897813,198.86,199,193.6677
12/2/2011,196.03,7524821,197.07,199.66,195.18
12/1/2011,197.13,7323228,191.85,198.075,191.59
11/30/2011,192.29,7700490,194.76,195.3,188.75
11/29/2011,188.39,6573777,194.78,195.5,187.3
11/28/2011,194.15,7160205,191.65,194.6197,190.54
11/25/2011,182.399,4971977,190.41,190.83,181.51
11/23/2011,188.99,8010100,193.06,194.6,187.89
11/22/2011,192.34,9911677,186.95,194.04,183.58
11/21/2011,189.25,11295680,193.29,193.36,185.05
11/18/2011,197.14,8435040,205.33,205.34,197.11
11/17/2011,204.52,7972530,212.51,212.9,202.1
11/16/2011,211.99,5502882,216.27,216.97,211.23
11/15/2011,217.83,5738025,218,220.3275,214.26
11/14/2011,218.93,6517735,215.65,222.35,214.25
11/11/2011,217.39,5160691,212.52,217.88,210.31
11/10/2011,210.79,5044203,213.5,214.0592,208.1
11/9/2011,211.22,4672112,214.95,215.7,210.6
11/8/2011,217.99,3911687,219.2,219.35,215.21
11/7/2011,217,3858533,216.84,220.2,214
11/4/2011,216.48,4064105,217.65,218.23,214.3308
11/3/2011,218.29,5312330,216.305,218.5,213.02
11/2/2011,215.62,6115426,215.55,216.79,212.72
11/1/2011,212.105,8499078,208.11,216.21,207.43
10/31/2011,213.51,7336799,215.79,218.89,213.04
10/28/2011,217.32,9870013,206.53,218.4,205.75
10/27/2011,206.78,10765380,204.26,208.6,201.1
10/26/2011,198.4,24124130,203.69,207.58,196.51
10/25/2011,227.15,13204230,238.59,239.01,225.89
10/24/2011,237.61,4971320,236.02,240.47,234
10/21/2011,234.78,4569432,236.91,236.9999,230.6
10/20/2011,233.61,4522412,232.13,234.739,229.8
10/19/2011,231.53,6710602,240.67,243.33,229.25
10/18/2011,243.88,4597557,242.31,244.61,236.624
10/17/2011,242.33,4754894,244.29,246.71,240.67
10/14/2011,246.71,5916230,240.87,246.71,240.18
10/13/2011,236.15,4826781,237,239.68,235.23
10/12/2011,236.81,6504997,236.64,241.84,234.33
10/11/2011,235.48,4998475,230.6,236.75,229
10/10/2011,231.32,5141289,226.23,232.8,224.1
10/7/2011,224.74,6781980,222.48,227.9,218.41
10/6/2011,221.51,6848614,220.28,223.62,217.55
10/5/2011,219.498,6474720,212.53,220.17,208.481
10/4/2011,212.5,8705814,209.62,215,200.43
10/3/2011,211.98,6619838,217.01,221.6,211.39
9/30/2011,216.23,6549641,218.19,223,215.21
9/29/2011,222.44,9356452,234.17,234.3,216.29
9/28/2011,229.71,14418820,226.35,235.81,225.6
9/27/2011,224.21,7833910,234.22,234.75,222.4
9/26/2011,229.85,5787263,227.48,230.24,221.4
9/23/2011,223.61,6463773,220.51,224.49,219.061
9/22/2011,223.23,8243664,224.72,228.79,219
9/21/2011,231.87,5874283,234.51,240.52,231.81
9/20/2011,233.25,7379636,240.8,241.05,231.03
9/19/2011,241.69,8202009,237.11,244,232.8801
9/16/2011,239.3,11742750,227.57,240.44,226.74
9/15/2011,226.78,5602779,223.99,227.2,221.25
9/14/2011,222.57,5876710,220.22,224.99,216.724
9/13/2011,219.53,4832712,217.79,219.95,215.01
9/12/2011,216.56,5337533,208.75,216.66,208.65
9/9/2011,211.39,4567795,215.05,216.96,209.75
9/8/2011,217.26,4396425,218.3,220.64,216.34
9/7/2011,219.9,5292658,218.8,220.19,214.22
9/6/2011,216.18,6213971,204.77,216.6,204.47
9/2/2011,210,4228989,208.94,210.69,207
9/1/2011,212.54,5272694,215.28,217.64,211.62
8/31/2011,215.23,7397287,212.27,216.17,211.35
8/30/2011,210.92,5910901,205.78,212.49,204.3214
8/29/2011,206.53,4510863,202.82,206.67,202.55
8/26/2011,199.27,5281948,191.24,199.72,189.6
8/25/2011,192.03,3732724,194.41,196.99,191.07
8/24/2011,193.73,6247057,193.89,196.31,190.17
8/23/2011,193.55,7343979,178.92,194.84,178.52
8/22/2011,177.54,5313373,182.83,184.2,177.1
8/19/2011,178.93,7239475,180.29,190,177.55
8/18/2011,182.52,8261016,191.21,191.34,179.72
8/17/2011,195.93,3988641,198.53,199.6,193.74
8/16/2011,197.68,5200781,201.14,201.39,194.75
8/15/2011,202.95,4782989,202.06,205.28,198.32
8/12/2011,202.3,5617715,200.28,204.56,197.21
8/11/2011,198.36,7400238,197.009,200.85,191.36
8/10/2011,194.13,8741285,200.76,202.4,193.6
8/9/2011,205.09,10483600,196.7,205.09,190.46
8/8/2011,193.7,10415390,196.4,200.39,190.05
8/5/2011,202.7,10021980,204.67,207.32,194.84
8/4/2011,201.48,6571682,206.73,208,201.45
8/3/2011,209.96,8195176,212.97,214.83,205.54
8/2/2011,211.7,6577254,220.32,222.43,211.3
8/1/2011,221.32,5787590,225,227.45,217.66
7/29/2011,222.52,5166268,221.29,225.75,219.51
7/28/2011,223.9,5353617,223.27,225.95,220.23
7/27/2011,222.518,12944240,224.39,227.2,219.62
7/26/2011,214.18,9655250,214.99,215.6,210.35
7/25/2011,213.49,3337492,215.49,216.08,213
7/22/2011,216.52,3587599,213.86,217.949,211.11
7/21/2011,213.21,4543651,216.74,217.09,211.07
7/20/2011,215.55,3366110,220.05,220.2,214.41
7/19/2011,218.06,4407711,213.77,218.4,213.77
7/18/2011,211.53,2896068,212.53,213.39,208.29
7/15/2011,212.87,4071458,213.08,214.53,209.29
7/14/2011,210.38,3898963,213.58,215.91,209.38
7/13/2011,213.5,4226641,214.7,216.83,212.14
7/12/2011,211.23,3983843,214.64,215.65,211.12
7/11/2011,212.55,4015198,216.74,217.5,211
7/8/2011,218.28,3706996,214.3,218.32,213.25
7/7/2011,216.74,3134649,215.09,217.8,215.09
7/6/2011,214.19,2607514,212.12,214.4,211.0101
7/5/2011,213.19,3583177,208.76,214.45,208.73
7/1/2011,209.49,4005804,205.55,210.27,203.61
6/30/2011,204.49,4446007,200.78,205.2,200.5
6/29/2011,204.18,4605005,202.67,206.25,201.03
6/28/2011,202.35,3821042,201.92,202.88,200.6
6/27/2011,201.25,6091508,194.5,202.58,194.03
6/24/2011,192.55,3596942,193.88,194.92,191.35
6/23/2011,194.16,4605638,189.5,194.46,188.3
6/22/2011,191.63,3125004,193.96,195.2,191.32
6/21/2011,194.23,4173183,188.3,195,187.12
6/20/2011,187.72,2829729,185.96,188.852,185.57
6/17/2011,186.37,6322114,186.51,187.39,184.64
6/16/2011,183.65,6025431,185.74,187,181.59
6/15/2011,185.98,6310918,188.04,192.45,185.3
6/14/2011,189.96,3952911,188.99,190.72,187.07
6/13/2011,186.29,3867735,186.81,189.31,184.86
6/10/2011,186.53,3753267,189.25,190.77,186.28
6/9/2011,189.68,4178852,189.74,191.76,185.71
6/8/2011,188.05,3714990,187.45,189.81,186.32
6/7/2011,187.55,4863126,185.72,190.63,185.52
6/6/2011,185.69,3712131,188.01,189.85,185.18
6/3/2011,188.32,4952821,191.23,193.21,187.62
6/2/2011,193.65,3043026,192.28,194.44,190.56
6/1/2011,192.395,3431851,196.06,197.26,192.05
5/31/2011,196.69,3405698,195.94,198.44,195.03
5/27/2011,194.13,2350857,194.76,196.12,193.5
5/26/2011,195,4073474,191.24,196.45,190.88
5/25/2011,192.26,4655944,193.57,194.35,191.14
5/24/2011,193.27,2968627,197,197,193
5/23/2011,196.22,4227612,195.56,197.29,192.02
5/20/2011,198.65,3378960,197.95,199.8,197.24
5/19/2011,198.805,3699253,198.33,199.95,197.55
5/18/2011,197.09,4955539,194.13,198.283,193.25
5/17/2011,194.81,7069541,191.817,195.98,191.76
5/16/2011,192.51,9366798,200.54,200.9,191.37
5/13/2011,202.56,4122122,205.7,206.39,202.36
5/12/2011,206.07,4817072,204.22,206.1852,200.62
5/11/2011,204.38,4799590,203.12,205.5,202.25
5/10/2011,203.94,5880925,201.94,205.29,201.56
5/9/2011,200.8,5815595,198.34,202.36,196.78
5/6/2011,197.6,4011320,199.1,199.56,196.56
5/5/2011,197.11,4625978,198.66,201,196.12
5/4/2011,199.97,6546629,198.25,201.86,195.37
5/3/2011,198.45,6040527,201,202.59,196.69
5/2/2011,201.19,9389069,196.57,203.42,196.18
4/29/2011,195.81,5697726,194.38,196.59,193.78
4/28/2011,195.07,7256648,195.96,196.79,192.27
4/27/2011,196.63,23591390,183.2,197.8,182.75
4/26/2011,182.3,10749490,186.27,186.42,180.738
4/25/2011,185.42,3434544,185.65,186.35,183.77
4/21/2011,185.89,3347589,184.56,185.97,183.046
4/20/2011,183.87,4050432,181.62,185,181.59
4/19/2011,178.82,2636968,178.35,179.47,176.6
4/18/2011,178.34,4615185,178.38,178.91,175.37
4/15/2011,180.01,4267836,181,181.78,179.0196
4/14/2011,181.82,3582278,181.39,182.08,179.36
4/13/2011,182.29,4222210,180.83,182.88,179.8
4/12/2011,180.48,5328514,183.06,184.59,179.42
4/11/2011,184.04,3296528,184.86,186.49,181.85
4/8/2011,184.71,3724338,185.26,186.22,182.78
4/7/2011,184.91,4558622,182.78,185.17,181.76
4/6/2011,182.76,5426993,186.15,188.27,181.12
4/5/2011,185.29,5563257,182.105,186.36,181.8
4/4/2011,182.94,4186165,180.89,183.61,180.69
4/1/2011,180.13,5683257,181.58,183.25,178.59
3/31/2011,180.13,4824628,179.31,181.57,178.5
3/30/2011,179.42,6855341,177.78,181.16,177.66
3/29/2011,174.62,4883007,170.73,174.84,170.07
3/28/2011,169.35,3395638,171.8,172.5,169.25
3/25/2011,170.98,4288665,171.64,173.49,170.3
3/24/2011,171.1,6279539,168.21,172,167.36
3/23/2011,165.32,4715277,162.3,166.26,160.82
3/22/2011,162.6,3609915,164.07,164.44,162.25
3/21/2011,164.525,4053592,163.37,165.79,161.72
3/18/2011,161.82,7442104,161.19,163.54,160.59
3/17/2011,160.97,6469510,165.91,166.3,160.78
3/16/2011,164.7,5199781,164.7,168.14,162.8701
3/15/2011,165.08,4934462,161.39,166.88,160.76
3/14/2011,166.73,4020299,166.6,168.08,164.57
3/11/2011,168.07,4608522,165.5,169.2,164.12
3/10/2011,166.14,5994813,167.07,168.47,164.82
3/9/2011,169.05,7104954,166.67,169.75,163.9
3/8/2011,166.89,4216130,169.39,169.71,166.72
3/7/2011,169.08,5929543,171.92,172.09,166.24
3/4/2011,171.67,4921178,172.62,172.75,169.51
3/3/2011,172.79,4136929,173.71,174.46,172.05
3/2/2011,172.02,5180717,169.09,173.3,168.35
3/1/2011,169.44,5834044,173.53,173.96,168.67
2/28/2011,173.29,6781774,173.91,175.89,172.15
2/25/2011,177.24,4174914,178.95,180.75,177.1
2/24/2011,177.75,4656028,176.86,179.75,174.56
2/23/2011,176.68,5476553,180.25,181.15,174.39
2/22/2011,180.42,5633057,183.68,184.72,179.32
2/18/2011,186.5,4175359,187.54,188.5,185.13
2/17/2011,187.76,3423976,185.77,189.09,185.31
2/16/2011,186.62,4625871,189.77,190,186.35
2/15/2011,189.03,3888592,188.73,190.49,188.25
2/14/2011,190.42,4059879,189.25,191.4,188.35
2/11/2011,189.25,4487709,185.562,189.5,185.37
2/10/2011,186.21,5330311,184.39,187.24,183.6
2/9/2011,185.3,8305279,183.15,186.47,182.26
2/8/2011,183.06,7790421,176.66,183.11,176.59
2/7/2011,176.43,5253482,176.15,177.55,174.77
2/4/2011,175.93,4346782,174,177.19,173.75
2/3/2011,173.71,3677371,173.5,174.67,171.95
2/2/2011,173.53,4546911,171.42,175.2,170.87
2/1/2011,172.11,5077078,170.52,173.1,169.51
1/31/2011,169.64,6716002,170.16,171.44,167.41
1/28/2011,171.14,19898780,171.45,173.71,166.9
1/27/2011,184.45,14227590,177.48,185,177.31
1/26/2011,175.39,3740065,177.51,177.89,174.63
1/25/2011,176.7,4650139,175.502,176.75,174.28
1/24/2011,176.85,5588309,177.95,178.49,174.1475
1/21/2011,177.42,6798508,183,183.25,176.84
1/20/2011,181.96,5705920,185.29,186.85,181
1/19/2011,186.87,3880546,190.9,191,186.21
1/18/2011,191.25,3882375,188.66,191.6,188.25
1/14/2011,188.75,3661703,185.5,188.94,184.92
1/13/2011,185.53,3366093,183.6,186.45,183.51
1/12/2011,184.08,2637712,185.36,185.38,183.3
1/11/2011,184.34,2813855,185.42,186,183.21
1/10/2011,184.68,3375893,185.04,185.29,182.51
1/7/2011,185.49,5221515,187.88,188.45,183.74
1/6/2011,185.86,3166150,186.5,187.41,185.25
